,id,name,position,timeOnIce,assists,goals,pim,shots,games,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,penaltyMinutes,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,plusMinus,points,shifts,timeOnIcePerGame,evenTimeOnIcePerGame,shortHandedTimeOnIcePerGame,powerPlayTimeOnIcePerGame,C,LW,RW,D,assists_60,goals_60,pim_60,shots_60,hits_60,powerPlayGoals_60,powerPlayPoints_60,gameWinningGoals_60,overTimeGoals_60,shortHandedGoals_60,shortHandedPoints_60,blocked_60,points_60,shifts_60
236,8476921,Jordan Martinook,LW,561.3,9,4,25,62,44,90,0,0,3.1166666666666667,503.6333333333333,25,46.98,6.5,1,0,0,1,54.55,20,-3,13,793,12.75,11.433333333333334,1.2333333333333334,0.06666666666666667,0,1,0,0,0.9620523782358716,0.42757883477149855,2.6723677173218663,6.6274719389582275,9.620523782358719,0.0,0.0,0.10689470869287464,0.0,0.0,1.099908338955255,2.1378941738574926,1.3896312130073705,84.7675039934496
237,8476958,Jaccob Slavin,D,1195.0833333333333,12,3,2,101,52,35,0,1,6.7,1047.3,2,0.0,3.0,0,0,0,1,141.08333333333334,87,22,15,1309,22.966666666666665,20.133333333333333,2.7,0.11666666666666667,0,0,0,1,0.6024684470592733,0.15061711176481832,0.1004114078432122,5.070776096082216,1.7571996372562138,0.0,8.955223746936959,0.0,0.0,0.0,0.42528056673931675,4.367896241179731,0.7530855588240917,65.71926643338239
238,8477488,Brett Pesce,D,1253.5666666666666,21,4,20,89,55,17,1,5,46.85,1034.5,20,0.0,4.5,0,0,0,0,172.21666666666667,82,14,25,1408,22.783333333333335,18.8,3.1166666666666667,0.85,0,0,0,1,1.005132023213354,0.19145371870730551,0.9572685935365276,4.259845241237548,0.8136783045060485,1.280683028216258,6.4034151410812905,0.0,0.0,0.0,0.0,3.9248012334997635,1.1965857419206596,67.39170898497154
239,8478427,Sebastian Aho,C,1090.35,33,24,32,148,56,38,7,18,169.75,829.0166666666667,32,52.74,16.2,7,1,3,3,91.58333333333333,25,16,57,1303,19.466666666666665,14.8,1.6333333333333333,3.0166666666666666,1,0,0,0,1.815930664298993,1.320676846762904,1.7609024623505387,8.144173888371242,2.0910716740412645,2.4742268026661405,6.362297492570075,0.38519741363918036,0.055028201948454335,1.9654231097738786,1.9654231097738786,1.3757050487113582,3.136607511061897,71.701747138836
240,8478451,Ethan Bear,D,772.35,6,2,14,53,43,31,0,0,22.666666666666668,671.9833333333333,14,0.0,3.8,1,0,0,0,77.7,55,-1,8,945,17.95,15.616666666666667,1.8,0.5166666666666667,0,0,0,1,0.46610992419678776,0.15536997473226258,1.087589823125838,4.117304330404958,2.40823460835007,0.0,0.0,0.07768498736613129,0.0,0.0,0.0,4.272674305137222,0.6214798989290503,73.41231306099407
241,8478904,Steven Lorentz,C,469.75,6,2,8,40,45,47,0,0,3.283333333333333,459.25,8,51.13,5.0,1,0,0,0,7.216666666666667,16,1,8,652,10.433333333333334,10.2,0.15,0.06666666666666667,1,0,0,0,0.7663650876495232,0.25545502921650765,1.0218201168660306,5.109100584330155,6.003193186587931,0.0,0.0,0.12772751460825382,0.0,0.0,0.0,2.043640233732061,1.0218201168660306,83.27833952458151
242,8478970,Jalen Chatfield,D,241.86666666666667,1,0,12,14,18,11,0,0,0.0,229.0,12,0.0,0.0,0,0,0,0,12.866666666666667,10,-11,1,331,13.433333333333334,12.716666666666667,0.7,0.0,0,0,0,1,0.24807056219070953,0.0,2.976846746288514,3.4729878706699333,2.7287761840978044,0.0,0.0,0.0,0.0,0.0,0.0,2.480705621907095,0.24807056219070953,82.11135608512485
243,8480039,Martin Necas,C,916.45,27,14,10,114,53,45,4,11,97.88333333333334,767.6333333333333,10,46.15,12.3,3,2,2,4,50.93333333333333,32,25,41,1114,17.283333333333335,14.483333333333333,0.95,1.8333333333333335,1,0,0,0,1.7676905448450335,0.9165802825122396,0.6547002017944569,7.463582300456808,2.9461509080750554,2.4518985161397255,6.7427209193842454,0.19641006053833704,0.13094004035889137,2.3560209377826817,4.7120418755653635,2.095040645742262,2.684270827357273,72.93360247990249
244,8480466,Joey Keane,D,19.566666666666666,0,0,0,1,1,2,0,0,2.65,16.916666666666668,0,0.0,0.0,0,0,0,0,0.0,0,-1,0,24,19.566666666666666,16.916666666666668,0.0,2.65,0,0,0,1,0.0,0.0,0.0,3.0664395073265442,6.1328790146530885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.59454817583706
245,8480830,Andrei Svechnikov,RW,964.65,27,15,44,147,55,114,4,17,161.68333333333334,802.1833333333333,44,33.33,10.2,1,0,0,0,0.7833333333333333,18,1,42,1177,17.533333333333335,14.583333333333334,0.0,2.9333333333333336,0,0,1,0,1.679365572831663,0.9329808737953682,2.7367438964664137,9.143212563194608,7.090654640844798,1.4843830523753945,6.308627972595427,0.06219872491969121,0.0,0.0,0.0,1.1195770485544418,2.612346446627031,73.20789923047657
